file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks5_int_poly_c1a8391e,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""1/3x**3 + 3/2x**2 - x + C"" / opt3: ""1/3x^3 + 3/2x^2 - x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_cf6b842a,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""-3/4x^4 - 1/3x^3 + 0x^2 - 10x + C"" / opt3: ""-3/4x**4 - 1/3x**3 + 0x**2 - 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_9a2bb44b,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""5/4x**4 - 1/3x**3 - x**2 + 9x + C"" / opt2: ""5/4x^4 - 1/3x^3 - x^2 + 9x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_06ddc899,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-1/3x^3 + 3/2x^2 + 9x + C"" / opt3: ""-1/3x**3 + 3/2x**2 + 9x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_9d964dc8,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-x^3 - 3/2x^2 + 8x + C"" / opt3: ""-x**3 - 3/2x**2 + 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_edc154bd,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""x^3 + 1/2x^2 + x + C"" / opt1: ""x**3 + 1/2x**2 + x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_a8c7f4d9,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-4/3x^3 + 5/2x^2 - 10x + C"" / opt2: ""-4/3x**3 + 5/2x**2 - 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_21234799,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/4x**4 - 4/3x**3 - 3x**2 + 6x + C"" / opt3: ""-5/4x^4 - 4/3x^3 - 3x^2 + 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_8eccab07,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/4x^4 + 1/3x^3 + 1/2x^2 - x + C"" / opt1: ""-5/4x**4 + 1/3x**3 + 1/2x**2 - x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_efaf5988,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-x**3 - x**2 - 4x + C"" / opt1: ""-x^3 - x^2 - 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_1e3d6ca7,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""-2/3x**3 + x**2 + 6x + C"" / opt3: ""-2/3x^3 + x^2 + 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_d470a4c9,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""x**3 - 3x**2 + 4x + C"" / opt3: ""x^3 - 3x^2 + 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_f5560675,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-1/3x**3 - x**2 - 2x + C"" / opt3: ""-1/3x^3 - x^2 - 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_91c2ba06,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""x^3 + 2x^2 - 8x + C"" / opt1: ""x**3 + 2x**2 - 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_1c8556ed,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-2x^3 - x^2 - 2x + C"" / opt2: ""-2x**3 - x**2 - 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_f2446157,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""6/4x^4 - 2x^3 + 2x^2 + 2x + C"" / opt2: ""6/4x**4 - 2x**3 + 2x**2 + 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_e0208904,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-1/3x^3 + x^2 + x + C"" / opt2: ""-1/3x**3 + x**2 + x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_c6b36bf8,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-5/3x**3 + 0x**2 + 9x + C"" / opt3: ""-5/3x^3 + 0x^2 + 9x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_bdff7ef9,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""x^3 + 2x^2 - 7x + C"" / opt3: ""x**3 + 2x**2 - 7x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_3aee5347,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""-6/4x**4 + 4/3x**3 - 5/2x**2 - 3x + C"" / opt3: ""-6/4x^4 + 4/3x^3 - 5/2x^2 - 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_c1804141,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/3x**3 - 2x**2 + x + C"" / opt3: ""-5/3x^3 - 2x^2 + x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_a15999db,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-4/3x**3 - 5/2x**2 + 3x + C"" / opt3: ""-4/3x^3 - 5/2x^2 + 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_8e56f443,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-1/3x^3 + 3/2x^2 - x + C"" / opt3: ""-1/3x**3 + 3/2x**2 - x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_1a73d55f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2/3x**3 + 2x**2 + 0x + C"" / opt1: ""2/3x^3 + 2x^2 + 0x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_25fac178,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-3/4x**4 + 2x**3 - 3/2x**2 - 7x + C"" / opt2: ""-3/4x^4 + 2x^3 - 3/2x^2 - 7x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_b511b1c2,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2/3x**3 + 5/2x**2 + 8x + C"" / opt3: ""2/3x^3 + 5/2x^2 + 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_17c42fd1,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""2/4x**4 - 2/3x**3 - 1/2x**2 - 6x + C"" / opt2: ""2/4x^4 - 2/3x^3 - 1/2x^2 - 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_b9a540d2,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/4x^4 - 1/3x^3 + 1/2x^2 + 2x + C"" / opt3: ""-5/4x**4 - 1/3x**3 + 1/2x**2 + 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_3b0c7041,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2x**3 - 2x**2 + 10x + C"" / opt3: ""2x^3 - 2x^2 + 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_b114dd83,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""1/3x**3 + 0x**2 + 7x + C"" / opt1: ""1/3x^3 + 0x^2 + 7x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_37fc80d8,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""6/4x**4 + 2/3x**3 - 2x**2 + x + C"" / opt3: ""6/4x^4 + 2/3x^3 - 2x^2 + x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_bdeec0e6,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-x**4 + 2x**3 - 5/2x**2 - 5x + C"" / opt3: ""-x^4 + 2x^3 - 5/2x^2 - 5x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_6ab77c1f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-6/4x**4 - 4/3x**3 - 1/2x**2 + 6x + C"" / opt3: ""-6/4x^4 - 4/3x^3 - 1/2x^2 + 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_c68e3343,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""3/4x**4 - 2/3x**3 - 3/2x**2 + 4x + C"" / opt2: ""3/4x^4 - 2/3x^3 - 3/2x^2 + 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_60de502b,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""3/4x^4 - 4/3x^3 - 3x^2 - 5x + C"" / opt1: ""3/4x**4 - 4/3x**3 - 3x**2 - 5x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_8ea00dd6,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-4/3x**3 + 2x**2 + 2x + C"" / opt3: ""-4/3x^3 + 2x^2 + 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_7dda45b8,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-x**3 - 1/2x**2 + 10x + C"" / opt2: ""-x^3 - 1/2x^2 + 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_4cfb8497,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""-3/4x^4 + 2x^3 - x^2 - 8x + C"" / opt3: ""-3/4x**4 + 2x**3 - x**2 - 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_e92f0f4e,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-1/4x^4 - 4/3x^3 - 2x^2 - 3x + C"" / opt2: ""-1/4x**4 - 4/3x**3 - 2x**2 - 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_d2fa1509,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""1/3x^3 - 2x^2 + 8x + C"" / opt3: ""1/3x**3 - 2x**2 + 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_470038f4,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""2x^3 - 3x^2 - 6x + C"" / opt2: ""2x**3 - 3x**2 - 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_ecc3a8e0,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-x^3 + 5/2x^2 - 6x + C"" / opt3: ""-x**3 + 5/2x**2 - 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_21844664,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""5/3x^3 - x^2 - 9x + C"" / opt3: ""5/3x**3 - x**2 - 9x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_bd85b3c1,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""5/4x**4 + 4/3x**3 - 2x**2 - 3x + C"" / opt3: ""5/4x^4 + 4/3x^3 - 2x^2 - 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_d5eaf7fd,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/4x**4 + 4/3x**3 + 2x**2 + 5x + C"" / opt2: ""-5/4x^4 + 4/3x^3 + 2x^2 + 5x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_5311cff5,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-2/3x**3 + 0x**2 + 3x + C"" / opt2: ""-2/3x^3 + 0x^2 + 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_25886fca,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""x^4 - 2/3x^3 + 3x^2 - 5x + C"" / opt1: ""x**4 - 2/3x**3 + 3x**2 - 5x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_0c85e706,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""1/4x**4 - x**3 + x**2 + 3x + C"" / opt3: ""1/4x^4 - x^3 + x^2 + 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_a454f9fc,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""1/4x**4 - x**3 + x**2 + 4x + C"" / opt2: ""1/4x^4 - x^3 + x^2 + 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_cbf85ae0,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""x^4 + 2x^3 - 2x^2 + 9x + C"" / opt1: ""x**4 + 2x**3 - 2x**2 + 9x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_820070aa,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""3/4x^4 + x^3 + 3x^2 - 7x + C"" / opt2: ""3/4x**4 + x**3 + 3x**2 - 7x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_59835691,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""6/4x^4 + x^3 - 3/2x^2 + 0x + C"" / opt3: ""6/4x**4 + x**3 - 3/2x**2 + 0x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_b3eeda1f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2/3x^3 - x^2 - 10x + C"" / opt2: ""2/3x**3 - x**2 - 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_a769a7a3,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/4x**4 + 1/3x**3 - x**2 - 3x + C"" / opt2: ""-5/4x^4 + 1/3x^3 - x^2 - 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_eda26f0f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-6/4x**4 - 5/3x**3 - 3/2x**2 - 10x + C"" / opt2: ""-6/4x^4 - 5/3x^3 - 3/2x^2 - 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_914e3ea3,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""-6/4x^4 - 1/3x^3 + 2x^2 + 10x + C"" / opt3: ""-6/4x**4 - 1/3x**3 + 2x**2 + 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_69f2265a,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2x**3 + 5/2x**2 + 3x + C"" / opt1: ""2x^3 + 5/2x^2 + 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_35ac545f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""-x**3 + 0x**2 + x + C"" / opt3: ""-x^3 + 0x^2 + x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_d8466c91,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""6/4x**4 + 2x**3 - 3/2x**2 + 6x + C"" / opt3: ""6/4x^4 + 2x^3 - 3/2x^2 + 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_1d8cae02,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""1/3x^3 + x^2 + 6x + C"" / opt1: ""1/3x**3 + x**2 + 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_cc770aa9,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""2/3x^3 + 2x^2 - 2x + C"" / opt3: ""2/3x**3 + 2x**2 - 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_3e7e17e2,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2/3x^3 + 3/2x^2 - 8x + C"" / opt3: ""2/3x**3 + 3/2x**2 - 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_dd2bf71c,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""2/4x^4 + 0x^3 - 3/2x^2 - 8x + C"" / opt2: ""2/4x**4 + 0x**3 - 3/2x**2 - 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_f852537a,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-5/4x^4 - 5/3x^3 + 0x^2 - x + C"" / opt3: ""-5/4x**4 - 5/3x**3 + 0x**2 - x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_da3f5f2c,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""4/3x^3 + 1/2x^2 + 3x + C"" / opt3: ""4/3x**3 + 1/2x**2 + 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_e5ecbb53,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-x**3 - x**2 - 2x + C"" / opt2: ""-x^3 - x^2 - 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_c444c4e6,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-1/4x^4 - 4/3x^3 + 3x^2 + 10x + C"" / opt3: ""-1/4x**4 - 4/3x**3 + 3x**2 + 10x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_000095be,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""1/3x**3 + 1/2x**2 - 4x + C"" / opt2: ""1/3x^3 + 1/2x^2 - 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_8b1a212d,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-x**4 - 5/3x**3 + 2x**2 - 4x + C"" / opt3: ""-x^4 - 5/3x^3 + 2x^2 - 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_a2d2dc39,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2x^3 + 0x^2 - 6x + C"" / opt3: ""2x**3 + 0x**2 - 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_210a8c61,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-2/3x**3 + x**2 - 7x + C"" / opt3: ""-2/3x^3 + x^2 - 7x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_597938f4,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""4/3x^3 - x^2 - 2x + C"" / opt2: ""4/3x**3 - x**2 - 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_8066d83f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-x^3 + 2x^2 + 7x + C"" / opt2: ""-x**3 + 2x**2 + 7x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_6765861b,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""x^4 + 2x^3 + 0x^2 - x + C"" / opt3: ""x**4 + 2x**3 + 0x**2 - x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_2fce1784,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""1/4x**4 - x**3 + 3x**2 - 8x + C"" / opt3: ""1/4x^4 - x^3 + 3x^2 - 8x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_27c26312,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""4/3x^3 - 3x^2 + 0x + C"" / opt3: ""4/3x**3 - 3x**2 + 0x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_4a52c179,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-4/3x^3 - x^2 + 0x + C"" / opt1: ""-4/3x**3 - x**2 + 0x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_0f8b0b07,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-2x**3 + 3x**2 - 2x + C"" / opt3: ""-2x^3 + 3x^2 - 2x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_682aac9c,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""2/3x**3 + 5/2x**2 - 3x + C"" / opt1: ""2/3x^3 + 5/2x^2 - 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_69e908de,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt2: ""2/4x**4 - x**3 + 2x**2 + 5x + C"" / opt3: ""2/4x^4 - x^3 + 2x^2 + 5x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_b6053755,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""4/3x^3 - 3x^2 - 4x + C"" / opt3: ""4/3x**3 - 3x**2 - 4x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_c52081b1,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""-1/4x**4 + 2x**3 + 2x**2 + 6x + C"" / opt2: ""-1/4x^4 + 2x^3 + 2x^2 + 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_f85a4c88,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""5/3x^3 + x^2 - 5x + C"" / opt3: ""5/3x**3 + x**2 - 5x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_c287bd4e,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-x^4 - 5/3x^3 - 3/2x^2 + 0x + C"" / opt2: ""-x**4 - 5/3x**3 - 3/2x**2 + 0x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_8fb6a282,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""x**3 - 1/2x**2 - 6x + C"" / opt2: ""x^3 - 1/2x^2 - 6x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_9be9754f,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt1: ""x^3 - 2x^2 - 3x + C"" / opt2: ""x**3 - 2x**2 - 3x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_int_poly_e70243ce,KS5,Integrate polynomials,DUPLICATE_OPTIONS,"opt0: ""-1/4x^4 - 4/3x^3 + 5/2x^2 - x + C"" / opt1: ""-1/4x**4 - 4/3x**3 + 5/2x**2 - x + C""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
